stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,SMA_20,EMA_26,PPO_12_26_9,PPOh_12_26_9,PPOs_12_26_9,signal_buy,signal_sell
2454,10360273,4402306500,419.0,427.5,418.0,426.5,11.5,5298,58.36420147341331,5.839534078283407,-1.0585095260963104,6.898043604379717,417.90000000000003,413.96722674871745,0.5557344126078636,-0.5214103007812003,1.077144713389064,1,0
2454,3307268,1405491632,427.0,427.0,423.5,425.0,-1.5,2266,57.261518886179246,5.821251487994516,-0.861433693108161,6.682685181102677,418.65000000000003,414.78446921177544,0.7143185263447812,-0.29026094963542615,1.0045794759802074,1,0
2454,6041435,2575782495,423.0,429.0,423.0,429.0,4.0,2655,59.461048896665446,6.0596767920360435,-0.49840671125330704,6.5580835032893505,419.70000000000005,415.8374714923847,0.8862561418009806,-0.09465866734338146,0.980914809144362,1,0
2454,10296487,4419156339,430.5,432.5,426.5,427.5,-1.5,4425,58.250379625642125,6.057762978484163,-0.4002564198441503,6.458019398328314,420.55,416.70136249294876,1.0958463517735688,0.0919452341033653,1.0039011176702035,1,0
2454,8981136,3876742616,430.5,434.0,428.0,432.5,5.0,5962,61.09400822084899,6.3860896148353845,-0.057543826794344,6.4436334416297285,421.07500000000005,417.87163193791554,1.2251863415828617,0.17702817913012647,1.0481581624527352,1,0
2454,11206360,4917489051,435.5,443.5,433.0,442.0,9.5,8079,65.85296370575637,7.328384391294776,0.7078007597320379,6.620583631562738,422.20000000000005,419.6589184610329,1.173956186550632,0.1006384192783174,1.0733177672723146,1,0
2454,16791241,7682430860,444.0,464.0,443.0,460.5,18.5,12576,72.82420628865894,9.458918653292358,2.270668017383695,7.188250635908663,424.175,422.68418376021566,1.4184397163120606,0.2760975592317967,1.1423421570802639,0,0
2454,11852129,5398380824,460.0,460.0,453.0,456.5,-4.0,6741,69.51947168029302,10.701258389577731,2.810406202935254,7.890852186642477,426.27500000000003,425.18905903723675,1.776910746151284,0.5076548712568161,1.269255874894468,1,0
2454,9032898,4102747586,455.5,456.0,451.5,454.5,-2.0,4482,67.86126944659723,11.393105665703558,2.8018027832488652,8.591302882454693,428.65000000000003,427.3602398492933,2.0638506136586097,0.6356757910113133,1.4281748226472963,1,0
2454,14495688,6469186230,454.5,454.5,442.0,446.0,-8.5,6593,61.18200897990642,11.127252612346865,2.0287597839137366,9.098492828433129,430.40000000000003,428.7409628234197,2.1570746645050867,0.5831198734862322,1.5739547910188545,1,0
